city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Large-org.,Pvt Ltd,2,71,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,21,Large-org.,Pvt Ltd,5,12,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Undefined,Pvt Ltd,0,43,0.0
city_46,0.762,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,7,Undefined,Pvt Ltd,0,35,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Pvt Ltd,1,43,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Small & Medium-org.,Public Sector,1,30,0.0
city_138,0.836,Undefined,Has relevent experience,Part time course,Masters,STEM,5,Small & Medium-org.,Pvt Ltd,1,150,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,4,124,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,57,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,3,5,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,5,50,0.0
city_114,0.926,Undefined,No relevent experience,Full time course,High School,STEM,3,Undefined,Pvt Ltd,2,122,1.0
city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,3,Small & Medium-org.,Pvt Ltd,1,28,0.0
city_98,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,2,111,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,Small & Medium-org.,Pvt Ltd,1,66,0.0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,Large-org.,Pvt Ltd,1,6,0.0
city_102,0.804,Male,No relevent experience,no_enrollment,Masters,STEM,6,Undefined,Pvt Ltd,0,174,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,5,106,0.0
city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,17,Small & Medium-org.,Pvt Ltd,1,14,0.0
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,1,28,0.0
city_104,0.924,Male,No relevent experience,no_enrollment,High School,STEM,21,Small & Medium-org.,Pvt Ltd,5,35,0.0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,3,168,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Small & Medium-org.,Pvt Ltd,1,112,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Small & Medium-org.,Pvt Ltd,5,312,0.0
city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,12,Small & Medium-org.,Funded Startup,2,14,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Large-org.,Pvt Ltd,0,95,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Undefined,Pvt Ltd,5,50,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,Small & Medium-org.,Pvt Ltd,2,103,0.0
city_100,0.887,Male,No relevent experience,no_enrollment,High School,STEM,6,Small & Medium-org.,Pvt Ltd,1,4,1.0
city_21,0.624,Other,Has relevent experience,Part time course,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,1,200,1.0
city_100,0.887,Undefined,No relevent experience,Part time course,Graduate,STEM,21,Undefined,Pvt Ltd,2,12,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,Undefined,Pvt Ltd,0,56,1.0
city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,53,0.0
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,3,59,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Small & Medium-org.,NGO,2,14,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Large-org.,Pvt Ltd,5,142,0.0
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Undefined,Pvt Ltd,5,17,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Large-org.,Pvt Ltd,2,14,0.0
city_103,0.92,Undefined,No relevent experience,no_enrollment,Graduate,Arts,5,Small & Medium-org.,Pvt Ltd,0,80,0.0
city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,13,Large-org.,Public Sector,5,13,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,2,Undefined,Pvt Ltd,0,3,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6,Undefined,Pvt Ltd,1,73,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Small & Medium-org.,Pvt Ltd,4,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Large-org.,Pvt Ltd,5,50,0.0
city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,Small & Medium-org.,Pvt Ltd,5,14,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Small & Medium-org.,Pvt Ltd,5,96,0.0
city_76,0.698,Undefined,No relevent experience,Full time course,Graduate,STEM,4,Undefined,Pvt Ltd,1,156,1.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,1,3,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,0,4,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Small & Medium-org.,Funded Startup,1,12,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Large-org.,Pvt Ltd,4,17,0.0
city_160,0.92,Undefined,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Other,1,63,0.0
city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,Large-org.,Pvt Ltd,1,22,0.0
city_144,0.84,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Pvt Ltd,3,52,0.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,2,Large-org.,Pvt Ltd,0,34,0.0
city_104,0.924,Male,Has relevent experience,Full time course,High School,STEM,10,Undefined,Pvt Ltd,1,79,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Pvt Ltd,1,107,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,18,Small & Medium-org.,Pvt Ltd,1,92,1.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,High School,STEM,6,Large-org.,Pvt Ltd,2,14,0.0
city_143,0.74,Undefined,No relevent experience,no_enrollment,Graduate,STEM,3,Undefined,Pvt Ltd,0,46,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Large-org.,Pvt Ltd,4,16,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,4,196,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,1,42,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Masters,Business Degree,11,Large-org.,Public Sector,3,60,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,4,138,1.0
city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,1,68,0.0
city_45,0.89,Male,No relevent experience,Full time course,Masters,Humanities,2,Undefined,Pvt Ltd,1,6,0.0
city_74,0.579,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,0,62,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Small & Medium-org.,Funded Startup,1,107,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Large-org.,Public Sector,5,55,0.0
city_98,0.949,Male,Has relevent experience,no_enrollment,High School,STEM,15,Small & Medium-org.,Pvt Ltd,2,32,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,5,174,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,4,Undefined,Pvt Ltd,3,34,1.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,5,3,0.0
city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,Undefined,Pvt Ltd,1,20,1.0
city_73,0.754,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Pvt Ltd,0,94,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,15,Large-org.,Pvt Ltd,5,20,1.0
city_152,0.698,Male,Has relevent experience,Full time course,Masters,STEM,14,Small & Medium-org.,Pvt Ltd,2,6,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,3,112,1.0
city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Funded Startup,1,45,0.0
city_16,0.91,Male,No relevent experience,no_enrollment,High School,STEM,2,Undefined,Pvt Ltd,0,12,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,16,Small & Medium-org.,Pvt Ltd,5,134,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Large-org.,Pvt Ltd,5,9,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,No Major,6,Large-org.,Pvt Ltd,5,48,0.0
city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Masters,STEM,7,Small & Medium-org.,Funded Startup,2,92,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Small & Medium-org.,Public Sector,2,160,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Small & Medium-org.,Pvt Ltd,5,40,0.0
city_94,0.698,Undefined,Has relevent experience,Part time course,Graduate,STEM,4,Undefined,Pvt Ltd,1,105,1.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,160,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Small & Medium-org.,Pvt Ltd,1,103,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,16,Undefined,Pvt Ltd,5,78,1.0
city_114,0.926,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,11,Large-org.,Pvt Ltd,2,9,0.0
city_21,0.624,Undefined,Has relevent experience,Full time course,Graduate,STEM,3,Small & Medium-org.,Early Stage Startup,1,40,1.0
city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,0,Undefined,Pvt Ltd,2,14,0.0
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Small & Medium-org.,Pvt Ltd,3,198,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Undefined,Pvt Ltd,2,3,0.0
city_102,0.804,Male,No relevent experience,Full time course,High School,STEM,5,Undefined,Pvt Ltd,1,17,0.0
city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Undefined,Pvt Ltd,0,37,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Small & Medium-org.,Pvt Ltd,2,16,0.0
city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,1,13,0.0
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,20,Large-org.,Public Sector,1,14,0.0
city_57,0.866,Male,Has relevent experience,Full time course,High School,STEM,3,Undefined,Pvt Ltd,1,155,0.0
city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,3,77,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,36,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,15,Small & Medium-org.,Pvt Ltd,5,42,0.0
city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,11,Small & Medium-org.,Pvt Ltd,2,10,0.0
city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,4,Undefined,Pvt Ltd,1,14,0.0
city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,3,Undefined,Pvt Ltd,1,16,1.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Pvt Ltd,5,116,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,4,Undefined,Pvt Ltd,0,310,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,0,Undefined,Pvt Ltd,0,53,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,NGO,1,70,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,Small & Medium-org.,Early Stage Startup,1,22,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,17,Small & Medium-org.,Pvt Ltd,1,41,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,Small & Medium-org.,Pvt Ltd,3,66,0.0
city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,4,Undefined,Public Sector,1,13,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,3,47,0.0
city_70,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,Undefined,Pvt Ltd,2,106,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Small & Medium-org.,Pvt Ltd,1,24,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,2,Undefined,Pvt Ltd,2,11,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,5,146,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,21,Small & Medium-org.,Early Stage Startup,3,40,0.0
city_21,0.624,Undefined,Has relevent experience,Full time course,Graduate,STEM,2,Small & Medium-org.,Funded Startup,1,19,1.0
city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,21,Undefined,Pvt Ltd,3,34,0.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Small & Medium-org.,Pvt Ltd,1,16,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Small & Medium-org.,Pvt Ltd,4,51,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,12,Undefined,Pvt Ltd,1,142,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,7,Undefined,Pvt Ltd,0,88,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Small & Medium-org.,Funded Startup,2,76,0.0
city_26,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,Undefined,Pvt Ltd,1,59,0.0
city_102,0.804,Undefined,No relevent experience,no_enrollment,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,1,43,0.0
city_90,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,16,Small & Medium-org.,Funded Startup,1,22,0.0
city_16,0.91,Undefined,No relevent experience,no_enrollment,Graduate,Humanities,0,Small & Medium-org.,Early Stage Startup,1,131,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Early Stage Startup,1,3,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Undefined,Pvt Ltd,1,16,0.0
city_16,0.91,Female,No relevent experience,no_enrollment,Masters,STEM,3,Small & Medium-org.,Early Stage Startup,1,59,1.0
city_21,0.624,Female,No relevent experience,Full time course,High School,STEM,5,Undefined,Pvt Ltd,0,110,1.0
city_123,0.738,Undefined,Has relevent experience,Full time course,Masters,STEM,8,Large-org.,Pvt Ltd,0,34,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,1,16,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Small & Medium-org.,Pvt Ltd,3,100,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,3,Large-org.,NGO,1,19,0.0
city_21,0.624,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,10,Small & Medium-org.,Pvt Ltd,5,34,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,Small & Medium-org.,Pvt Ltd,1,43,0.0
city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Small & Medium-org.,Pvt Ltd,3,12,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Pvt Ltd,2,262,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,2,21,0.0
city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,Humanities,1,Undefined,Pvt Ltd,1,190,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Small & Medium-org.,Funded Startup,2,41,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Small & Medium-org.,Pvt Ltd,1,222,1.0
city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,5,Large-org.,Pvt Ltd,2,91,0.0
city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,9,Small & Medium-org.,Pvt Ltd,0,14,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,3,98,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,19,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Large-org.,Pvt Ltd,2,18,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,10,Large-org.,Pvt Ltd,3,3,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,0,80,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Small & Medium-org.,Pvt Ltd,2,87,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Undefined,Pvt Ltd,1,56,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,Large-org.,Public Sector,1,328,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Large-org.,Pvt Ltd,5,17,0.0
city_103,0.92,Undefined,No relevent experience,Part time course,Graduate,STEM,0,Small & Medium-org.,Pvt Ltd,0,74,0.0
city_103,0.92,Undefined,Has relevent experience,no_enrollment,Masters,STEM,11,Large-org.,Pvt Ltd,1,37,0.0
city_114,0.926,Male,No relevent experience,Full time course,Primary School,STEM,5,Undefined,Pvt Ltd,0,52,0.0
city_46,0.762,Undefined,Has relevent experience,no_enrollment,Graduate,STEM,14,Small & Medium-org.,Funded Startup,1,21,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,2,300,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Small & Medium-org.,Pvt Ltd,2,92,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Small & Medium-org.,Pvt Ltd,5,13,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Undefined,Pvt Ltd,1,161,1.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Small & Medium-org.,Pvt Ltd,0,34,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,5,8,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,10,Small & Medium-org.,Pvt Ltd,5,226,0.0
city_74,0.579,Male,No relevent experience,Part time course,High School,STEM,3,Undefined,Pvt Ltd,0,65,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,146,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Small & Medium-org.,Pvt Ltd,1,34,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Small & Medium-org.,NGO,1,21,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Undefined,Pvt Ltd,1,84,0.0
city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Large-org.,Pvt Ltd,1,45,0.0
city_16,0.91,Undefined,No relevent experience,no_enrollment,Graduate,STEM,2,Undefined,Pvt Ltd,0,36,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Large-org.,Pvt Ltd,4,113,1.0
city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,9,Undefined,Pvt Ltd,0,150,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Undefined,Pvt Ltd,1,6,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,Small & Medium-org.,Pvt Ltd,3,4,0.0
