city,city_development_index,experience,company_size,last_new_job,training_hours,target,gender Female,gender Male,gender Other,gender Undefined,relevent_experience Has relevent experience,relevent_experience No relevent experience,enrolled_university Full time course,enrolled_university Part time course,enrolled_university no_enrollment,education_level Graduate,education_level High School,education_level Masters,education_level Phd,education_level Primary School,major_discipline Arts,major_discipline Business Degree,major_discipline Humanities,major_discipline No Major,major_discipline Other,major_discipline STEM,company_type Early Stage Startup,company_type Funded Startup,company_type NGO,company_type Other,company_type Public Sector,company_type Pvt Ltd
16,-0.046722899633534806,-1.0173571894581195,2,0.6931471805599453,5.183437478994194,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.987118815062776,1,1.791759469228055,4.322439248438441,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,6.855011997926303,0,1.791759469228055,4.720245454285006,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,6.855011997926303,1,1.3862943611198906,3.568168419525467,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.8095982716820473,1,1.3862943611198906,5.009914181245006,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,2,0.6931471805599453,3.8266430216040646,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,5.104436473296454,2,1.0986122886681098,4.559025800429578,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,-0.0627284450765177,5.576298126651183,0,0.6931471805599453,5.224750900689981,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
67,-0.05608942537086867,6.855011997926303,2,0.6931471805599453,4.614160650970413,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89,-0.042687357835953635,5.576298126651183,1,1.0986122886681098,6.459841789272838,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64,-0.06526603118348953,4.601887990642422,1,0.6931471805599453,6.99875876129357,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65,-0.060683521913799145,6.855011997926303,2,1.0986122886681098,4.771345201944049,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,-0.0627284450765177,7.245954608194154,1,1.3862943611198906,2.0651196877439406,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,8.340146945171751,0,1.6094379124341003,2.908761154075305,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
102,-0.06055617196067113,10.27158153110853,2,0.6931471805599453,5.799348771078376,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,4.601887990642422,1,0.6931471805599453,6.600180419114222,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
162,-0.06251765811800884,10.27158153110853,1,1.0986122886681098,4.384199449237762,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
160,-0.04413029727684965,10.27158153110853,1,1.0986122886681098,3.65829080106677,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
105,-0.0611657577995554,5.104436473296454,1,0.6931471805599453,5.420498568152299,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19,-0.06498891186914361,4.601887990642422,0,0.6931471805599453,8.387427053328917,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,4.060961901053334,1,1.0986122886681098,8.934801369426724,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.601887990642422,0,1.0986122886681098,4.258737243913168,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.060961901053334,0,1.6094379124341003,7.935465634625173,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,-0.0627284450765177,2.0427257440778885,0,0.0,4.258737243913168,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
114,-0.04238594281992869,8.682963593756838,1,1.791759469228055,4.869989655921085,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
162,-0.06251765811800884,3.4699883298945324,2,1.0986122886681098,3.568168419525467,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100,-0.05147716805339935,10.27158153110853,2,1.6094379124341003,5.098401596969578,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.448100708918908,2,0.0,5.982460212682969,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,7.62281183419631,2,1.791759469228055,5.009914181245006,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10,-0.04998977910564196,7.245954608194154,0,1.791759469228055,3.2682627375103257,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,1,0.6931471805599453,8.54530933982594,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
94,-0.06466624215360443,2.8095982716820473,2,0.6931471805599453,3.981463099346513,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,7.62281183419631,1,0.6931471805599453,2.4551835885450153,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103,-0.04413029727684965,5.576298126651183,1,0.6931471805599453,4.9176513386628935,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21,-0.06582272428503738,1.0763719956934432,1,0.6931471805599453,4.444143409519382,0.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,-0.045472771215373485,5.576298126651183,0,1.0986122886681098,4.258737243913168,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,7.62281183419631,0,1.0986122886681098,3.981463099346513,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,6.022866377400789,1,0.6931471805599453,5.420498568152299,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,10.27158153110853,1,1.791759469228055,7.185888254570723,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,-0.0627284450765177,6.022866377400789,1,0.6931471805599453,6.796854353608476,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21,-0.06582272428503738,3.4699883298945324,1,1.6094379124341003,8.316983121005618,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,2.8095982716820473,1,1.0986122886681098,3.65829080106677,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,2,1.6094379124341003,6.336429584329362,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65,-0.060683521913799145,2.8095982716820473,1,0.6931471805599453,7.58685930868948,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
73,-0.06304386642061029,10.27158153110853,2,1.791759469228055,5.054608523070654,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,6.022866377400789,1,0.6931471805599453,5.565650444904812,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90,-0.06466624215360443,10.27158153110853,0,0.6931471805599453,4.384199449237762,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,-0.046722899633534806,10.27158153110853,0,0.6931471805599453,3.8266430216040646,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
173,-0.05297185218276566,7.987118815062776,1,1.3862943611198906,5.224750900689981,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
103,-0.04413029727684965,4.601887990642422,0,1.3862943611198906,5.600530923515379,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,4.060961901053334,1,1.3862943611198906,4.384199449237762,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,4.601887990642422,1,0.6931471805599453,6.711347656185974,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,1.0763719956934432,2,0.0,3.65829080106677,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19,-0.06498891186914361,6.022866377400789,2,0.6931471805599453,5.098401596969578,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
149,-0.06485379128646884,3.4699883298945324,1,1.3862943611198906,4.559025800429578,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,4.601887990642422,0,1.0986122886681098,5.305128925840359,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-0.03803299998795724,6.448100708918908,2,0.6931471805599453,5.9529184705434615,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,3.4699883298945324,0,1.0986122886681098,2.4551835885450153,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
102,-0.06055617196067113,3.4699883298945324,2,0.0,6.6674741379841285,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,2,1.791759469228055,5.009914181245006,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,6.855011997926303,1,0.6931471805599453,3.3737438300870375,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,5.576298126651183,1,0.0,5.530226477864899,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,0,1.791759469228055,5.098401596969578,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,5.104436473296454,0,1.6094379124341003,2.4551835885450153,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
102,-0.06055617196067113,7.245954608194154,0,0.6931471805599453,8.120027800988,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,5.576298126651183,1,0.6931471805599453,7.32644073220291,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103,-0.04413029727684965,4.060961901053334,1,1.0986122886681098,4.192953934458125,1.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11,-0.0663984588105094,3.4699883298945324,1,1.0986122886681098,4.869989655921085,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
134,-0.06466624215360443,10.27158153110853,2,0.6931471805599453,6.459841789272838,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,6.022866377400789,1,0.6931471805599453,6.53100936766458,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,4.601887990642422,0,0.0,3.9055943076480215,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,3.4699883298945324,1,0.6931471805599453,6.577337648426337,0.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,-0.049792315241878736,2.8095982716820473,1,1.791759469228055,2.770535903016218,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.245954608194154,2,0.6931471805599453,6.068929760740119,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.601887990642422,0,0.6931471805599453,6.919911812328043,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
157,-0.06243022516098776,6.022866377400789,1,1.791759469228055,4.771345201944049,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
102,-0.06055617196067113,2.8095982716820473,2,0.0,6.152359695777836,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
104,-0.04298439955578926,7.62281183419631,2,1.3862943611198906,5.054608523070654,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,5.104436473296454,0,1.6094379124341003,3.981463099346513,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,7.245954608194154,0,0.6931471805599453,6.386546375158718,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61,-0.045983474937016613,5.576298126651183,1,0.6931471805599453,3.8266430216040646,0.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103,-0.04413029727684965,5.576298126651183,0,1.0986122886681098,5.183437478994194,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,5.104436473296454,0,0.6931471805599453,6.939853276653353,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,10.27158153110853,2,0.6931471805599453,3.744319767921057,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,1,1.791759469228055,7.112657416104048,1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.060961901053334,0,0.6931471805599453,5.600530923515379,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75,-0.03803299998795724,7.245954608194154,0,0.6931471805599453,5.098401596969578,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,1,0.6931471805599453,6.285256066922505,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
114,-0.04238594281992869,10.27158153110853,2,1.791759469228055,7.07524885720467,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,10.27158153110853,1,1.791759469228055,5.634885920145661,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,4.060961901053334,2,0.0,2.0651196877439406,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,5.104436473296454,0,1.791759469228055,3.3737438300870375,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,4.601887990642422,1,0.6931471805599453,5.565650444904812,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,-0.049183527948634745,5.576298126651183,1,1.0986122886681098,7.07524885720467,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64,-0.06526603118348953,10.27158153110853,2,0.6931471805599453,4.444143409519382,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,-0.06663111034803633,2.0427257440778885,2,0.6931471805599453,4.667874496034204,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,5.576298126651183,1,1.6094379124341003,4.054502187987168,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,6.855011997926303,1,0.6931471805599453,8.410524489102011,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
114,-0.04238594281992869,4.601887990642422,1,0.6931471805599453,6.232975543013922,0.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,-0.049183527948634745,10.27158153110853,1,1.791759469228055,4.124933702466748,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,-0.05199521614167322,7.62281183419631,1,1.0986122886681098,6.817784333360199,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
173,-0.05297185218276566,6.022866377400789,1,1.0986122886681098,5.634885920145661,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
103,-0.04413029727684965,6.448100708918908,0,0.6931471805599453,3.9055943076480215,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,5.104436473296454,0,0.6931471805599453,6.259257467107362,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,3.4699883298945324,1,0.6931471805599453,3.2682627375103257,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.62281183419631,1,0.6931471805599453,9.540676136945308,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103,-0.04413029727684965,10.27158153110853,1,0.6931471805599453,3.8266430216040646,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
144,-0.05769165930913691,6.022866377400789,1,0.6931471805599453,4.720245454285006,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
67,-0.05608942537086867,10.27158153110853,0,1.791759469228055,3.568168419525467,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21,-0.06582272428503738,10.27158153110853,2,1.0986122886681098,4.559025800429578,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,-0.046722899633534806,4.060961901053334,2,1.6094379124341003,5.494240044420328,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
102,-0.06055617196067113,4.060961901053334,1,0.6931471805599453,9.540676136945308,0.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
114,-0.04238594281992869,3.4699883298945324,0,0.6931471805599453,3.744319767921057,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
145,-0.06637106020192361,6.855011997926303,1,0.6931471805599453,7.257110238330578,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
157,-0.06243022516098776,6.855011997926303,2,1.0986122886681098,3.65829080106677,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,-0.04959214807526851,10.27158153110853,1,1.791759469228055,1.5452331942640736,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,9.34146061390593,0,1.6094379124341003,7.221742762207339,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
114,-0.04238594281992869,5.104436473296454,2,1.0986122886681098,6.386546375158718,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,4.060961901053334,2,0.0,4.124933702466748,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,6.855011997926303,2,0.0,2.908761154075305,1.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100,-0.05147716805339935,3.4699883298945324,2,0.0,4.869989655921085,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
102,-0.06055617196067113,2.0427257440778885,2,1.0986122886681098,7.112657416104048,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
149,-0.06485379128646884,1.0763719956934432,2,0.0,4.322439248438441,0.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,8.340146945171751,1,1.6094379124341003,5.098401596969578,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37,-0.0611657577995554,8.340146945171751,0,0.6931471805599453,4.667874496034204,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,-0.06466624215360443,5.104436473296454,2,0.0,4.384199449237762,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,7.245954608194154,2,0.0,5.098401596969578,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
67,-0.05608942537086867,2.8095982716820473,2,1.0986122886681098,3.568168419525467,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,2.0427257440778885,1,0.6931471805599453,7.866433822972448,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,3.4699883298945324,1,0.6931471805599453,5.70208702658193,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,6.448100708918908,1,1.6094379124341003,8.410524489102011,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,6.448100708918908,0,0.6931471805599453,5.668732535805238,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,-0.0663984588105094,5.104436473296454,1,0.6931471805599453,5.009914181245006,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,3.4699883298945324,2,0.6931471805599453,4.384199449237762,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75,-0.03803299998795724,2.0427257440778885,1,0.6931471805599453,4.5023845742884,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
160,-0.04413029727684965,7.245954608194154,1,0.6931471805599453,4.720245454285006,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,2.8095982716820473,0,0.0,5.183437478994194,0.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103,-0.04413029727684965,1.0763719956934432,0,0.6931471805599453,4.384199449237762,0.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57,-0.05471135938521298,10.27158153110853,2,0.0,7.737597049436325,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
173,-0.05297185218276566,2.8095982716820473,2,0.6931471805599453,4.258737243913168,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
165,-0.04833186692351772,10.27158153110853,0,1.791759469228055,2.0651196877439406,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91,-0.06481349897238203,6.448100708918908,0,0.6931471805599453,4.614160650970413,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16,-0.046722899633534806,1.0763719956934432,2,0.0,6.711347656185974,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,-0.04413029727684965,7.987118815062776,2,0.6931471805599453,6.068929760740119,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.06582272428503738,5.104436473296454,2,0.0,1.5452331942640736,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
